market_id,market_question,timestamp,prices,volume_total,liquidity,end_date
577280,Will Jonathan Burkardt be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:32.191642+00:00,"[""0.0015"", ""0.9985""]",13128.4475,3526.52826,2026-05-28
577281,Will Lois Openda be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:11:53.059206+00:00,"[""0.0005"", ""0.9995""]",36573.759499999986,1695.06472,2026-05-28
577282,Will Luis Diaz be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:11:07.457467+00:00,"[""0.0005"", ""0.9995""]",16665.161309000003,2976.4466,2026-05-28
577283,Will Victor Boniface be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:11:04.112195+00:00,"[""0.0005"", ""0.9995""]",14877.564500000002,2768.4019,2026-05-28
577284,Will Nick Woltemade be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:12.704464+00:00,"[""0.0005"", ""0.9995""]",7957.645801,2852.8894,2026-05-28
577285,Will Jamal Musiala be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:11:30.790946+00:00,"[""0.0005"", ""0.9995""]",11896.221784,3087.25299,2026-05-28
577286,Will Maximilian Beier be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:16.315592+00:00,"[""0.0005"", ""0.9995""]",3647.1005000000005,2543.04355,2026-05-28
577287,Will Tim Kleindienst be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:12.463538+00:00,"[""0.0005"", ""0.9995""]",,3509.05325,2026-05-28
577288,Will Michy Batshuayi be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:09.055669+00:00,"[""0.0005"", ""0.9995""]",12167.572499999997,3927.88451,2026-05-28
577289,Will Karim Adeyemi be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:27.153442+00:00,"[""0.0005"", ""0.9995""]",12084.881500000003,1685.89891,2026-05-28
577290,Will Ermedin Demirovic be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:34.501815+00:00,"[""0.0005"", ""0.9995""]",17167.061433999996,3394.0205,2026-05-28
577291,Will Deniz Undav be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:22.194347+00:00,"[""0.004"", ""0.996""]",24023.68002100001,3182.84076,2026-05-28
577292,Will Robert Glatzel be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:11:05.017462+00:00,"[""0.0005"", ""0.9995""]",,2101.4159,2026-05-28
577293,Will Andrej Kramaric be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:35.554447+00:00,"[""0.0015"", ""0.9985""]",74859.79533099997,4454.62645,2026-05-28
577294,Will Jonas Wind be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:11:22.311087+00:00,"[""0.0005"", ""0.9995""]",9821.573499999999,3366.62669,2026-05-28
577295,Will Mohammed Amoura be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:11:55.605467+00:00,"[""0.0035"", ""0.9965""]",23554.240420999977,7035.40243,2026-05-28
577296,Will Yussuf Poulsen be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:30.350413+00:00,"[""0.0005"", ""0.9995""]",,3075.96485,2026-05-28
578157,Will any 2026 FIFA World Cup game scheduled in the U.S. be relocated abroad?,2026-04-16 16:12:19.000064+00:00,"[""0.0755"", ""0.9245""]",10851.412878000003,5043.21779,2026-06-10
578398,Will Cremonese be relegated from Serie A after the 2025-26 season?,2026-04-22 07:34:59.045542+00:00,"[""0.585"", ""0.415""]",2339.0221869999996,72.8086,2026-05-28
578399,Will Pisa be relegated from Serie A after the 2025-26 season?,2026-04-16 03:57:57.532164+00:00,"[""0.9835"", ""0.0165""]",,376.31615,2026-05-28
578400,Will Verona be relegated from Serie A after the 2025-26 season?,2026-04-16 03:57:57.447638+00:00,"[""0.6535"", ""0.3465""]",1985.458002,49.44326,2026-05-28
578401,Will Lecce be relegated from Serie A after the 2025-26 season?,2026-04-22 07:34:59.043462+00:00,"[""0.375"", ""0.625""]",,66.2798,2026-05-28
578402,Will Sassuolo be relegated from Serie A after the 2025-26 season?,2026-04-16 03:57:57.380284+00:00,"[""0.1945"", ""0.8055""]",,62.59948,2026-05-28
578403,Will Cagliari be relegated from Serie A after the 2025-26 season?,2026-04-16 03:57:57.468057+00:00,"[""0.382"", ""0.618""]",2004.2025939999999,56.59265,2026-05-28
578404,Will Parma be relegated from Serie A after the 2025-26 season?,2026-04-16 03:57:57.546266+00:00,"[""0.099"", ""0.901""]",7225.380922000003,392.92564,2026-05-28
578405,Will Genoa be relegated from Serie A after the 2025-26 season?,2026-04-21 10:08:57.270247+00:00,"[""0.048"", ""0.952""]",1016.528233,472.73684,2026-05-28
578406,Will Udinese be relegated from Serie A after the 2025-26 season?,2026-04-16 03:57:57.548940+00:00,"[""0.0095"", ""0.9905""]",,693.80287,2026-05-28
578407,Will Torino be relegated from Serie A after the 2025-26 season?,2026-04-16 03:57:57.535590+00:00,"[""0.381"", ""0.619""]",4227.986386999999,17.11478,2026-05-28
578408,Will Ousmane Dembele be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:03.327629+00:00,"[""0.003"", ""0.997""]",3741.701499999998,865.66556,2026-05-30
578409,Will Mason Greenwood be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:07.209272+00:00,"[""0.31"", ""0.69""]",4683.068156999999,432.8282,2026-05-30
578410,Will Khvicha Kvaratskhelia be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:55.071083+00:00,"[""0.0005"", ""0.9995""]",3138.4070309999997,1902.37386,2026-05-30
578411,Will Matias Goncalo Ramos be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:04.197760+00:00,"[""0.0015"", ""0.9985""]",162308.76817100006,2800.00433,2026-05-30
578412,Will Bradley Barcola be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:24.581606+00:00,"[""0.003"", ""0.997""]",3170.2785879999997,1972.84801,2026-05-30
578413,Will Desire Doue be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:10:01.399219+00:00,"[""0.001"", ""0.999""]",2484.548858999999,1776.88593,2026-05-30
578414,Will Mika Biereth be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:09:58.850967+00:00,"[""0.002"", ""0.998""]",2435.300365999999,1878.25655,2026-05-30
578415,Will Georges Mikautadze be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:04.424786+00:00,"[""0.0015"", ""0.9985""]",166689.23740499996,2153.33095,2026-05-30
578416,Will Arnaud Kalimuendo be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:12.411501+00:00,"[""0.0005"", ""0.9995""]",2383.9122220000004,2148.14644,2026-05-30
578417,Will Pierre-Emerick Aubameyang be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:09.559897+00:00,"[""0.0015"", ""0.9985""]",2156.097498,2531.83212,2026-05-30
578418,Will Amine Gouiri be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:46.937259+00:00,"[""0.0015"", ""0.9985""]",2375.5979769999994,2062.60447,2026-05-30
578419,Will Olivier Giroud be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:17.141131+00:00,"[""0.0005"", ""0.9995""]",2943.443666,2161.7358,2026-05-30
578420,Will Emanuel Emegha be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:09:57.808887+00:00,"[""0.0005"", ""0.9995""]",2309.506731,2083.26512,2026-05-30
578421,Will Terem Moffi be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:51.573492+00:00,"[""0.0005"", ""0.9995""]",2584.6842099999994,2352.80877,2026-05-30
578422,Will Ludovic Ajorque be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:17.232918+00:00,"[""0.0025"", ""0.9975""]",4914.205098000001,2216.35032,2026-05-30
578423,Will Breel Embolo be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:10:47.374482+00:00,"[""0.002"", ""0.998""]",7088.792996000003,2275.18043,2026-05-30
578424,Will Achraf Hakimi be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:18.861716+00:00,"[""0.0095"", ""0.9905""]",2609.594712999999,2043.8022,2026-05-30
578425,Will Folarin Balogun be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:43.659130+00:00,"[""0.0165"", ""0.9835""]",3256.059591000001,1795.29121,2026-05-30
578426,Will Matthis Abline be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:27.864499+00:00,"[""0.0005"", ""0.9995""]",4222.210165,2290.11552,2026-05-30
578427,Will Fabian Ruiz be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:07.817218+00:00,"[""0.0015"", ""0.9985""]",2116.8684999999996,2504.17869,2026-05-30
578428,Will Jean Philippe Krasso be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:19.006742+00:00,"[""0.0005"", ""0.9995""]",2007.316323,2008.81513,2026-05-30
578429,Will Anssumane Fati be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:19.205031+00:00,"[""0.003"", ""0.997""]",4174.133333000001,2211.80633,2026-05-30
578430,Will Mostafa Mohamed be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:09:58.060224+00:00,"[""0.0015"", ""0.9985""]",7142.011333000003,2150.83994,2026-05-30
578431,Will Igor Paixao be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:48.900168+00:00,"[""0.0005"", ""0.9995""]",2034.9284999999998,2306.81926,2026-05-30
578432,Will Esteban Lepaul be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:31.512593+00:00,"[""0.5685"", ""0.4315""]",4376.768228000001,316.20119,2026-05-30
578433,Will Cheikh Sabaly be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:30.268238+00:00,"[""0.0005"", ""0.9995""]",4214.3285,2325.99754,2026-05-30
578434,Will Frank Magri be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:09:42.407881+00:00,"[""0.0015"", ""0.9985""]",2789.7713329999997,2396.98279,2026-05-30
578435,Will Wesley Said be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:28.929820+00:00,"[""0.0025"", ""0.9975""]",91545.49923400002,2287.71406,2026-05-30
578436,Will Joaquin Panichelli be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:47.243399+00:00,"[""0.0015"", ""0.9985""]",99732.57419199996,591.50844,2026-05-30
578437,Will Sambou Soumano be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:51.411535+00:00,"[""0.0015"", ""0.9985""]",2228.7624999999994,2156.03865,2026-05-30
578438,Will Lassine Sinayoko be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:09.993917+00:00,"[""0.002"", ""0.998""]",2031.5515000000003,2764.02329,2026-05-30
578439,Will Ferreira Vitinha be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:34.815666+00:00,"[""0.002"", ""0.998""]",2040.4608329999999,2458.8272,2026-05-30
578440,Will Gauthier Hein be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:47.366760+00:00,"[""0.002"", ""0.998""]",2241.481332999999,2332.22823,2026-05-30
578441,Will Moses Simon be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:43.734764+00:00,"[""0.0005"", ""0.9995""]",2516.4245000000005,2244.30844,2026-05-30
578442,Will Santiago Hidalgo be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:19.425078+00:00,"[""0.0005"", ""0.9995""]",2421.7822979999996,1973.73185,2026-05-30
578443,Will Martin Satriano be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:12:06.411015+00:00,"[""0.0005"", ""0.9995""]",2312.501333,2053.72853,2026-05-30
578444,Will Abdoulaye Toure be the top goal scorer in the 2025-26 Ligue 1 season?,2026-04-23 16:11:04.477915+00:00,"[""0.0015"", ""0.9985""]",11253.849132999996,2493.85388,2026-05-30
578527,Will Aston Villa win the 2025-26 UEFA Europa League?,2026-04-23 16:09:49.559285+00:00,"[""0.49"", ""0.51""]",526164.573752,41713.066,2026-05-24
578530,Will Freiburg win the 2025-26 UEFA Europa League?,2026-04-23 16:12:34.248629+00:00,"[""0.1755"", ""0.8245""]",154564.3857879999,41713.76895,2026-05-24
578535,Will Nott'm Forest win the 2025-26 UEFA Europa League?,2026-04-23 16:11:46.017707+00:00,"[""0.202"", ""0.798""]",138034.41371300007,46927.12584,2026-05-24
578542,Will Braga win the 2025-26 UEFA Europa League?,2026-04-23 16:12:15.773926+00:00,"[""0.1085"", ""0.8915""]",146026.7575600001,35093.84683,2026-05-24
579357,Will Napoli finish in the top 4 in the 2025-26 Serie A season?,2026-04-21 17:14:45.820928+00:00,"[""0.977"", ""0.023""]",53056.28985499999,3939.69255,2026-05-28
579359,Will AC Milan finish in the top 4 in the 2025-26 Serie A season?,2026-04-15 23:31:41.580176+00:00,"[""0.814"", ""0.186""]",12100.808637999991,6058.86899,2026-05-28
579360,Will Juventus finish in the top 4 in the 2025-26 Serie A season?,2026-04-15 23:31:41.471646+00:00,"[""0.55"", ""0.45""]",38604.355802000005,60.7605,2026-05-28
579361,Will Roma finish in the top 4 in the 2025-26 Serie A season?,2026-04-15 23:31:41.554388+00:00,"[""0.24"", ""0.76""]",7714.636710999999,418.0785,2026-05-28
579362,Will Atalanta finish in the top 4 in the 2025-26 Serie A season?,2026-04-21 19:38:52.245608+00:00,"[""0.0175"", ""0.9825""]",,1046.91849,2026-05-28
579365,Will Bologna finish in the top 4 in the 2025-26 Serie A season?,2026-04-15 23:31:41.509405+00:00,"[""0.0035"", ""0.9965""]",1232.12304,1555.25338,2026-05-28
579366,Will Como finish in the top 4 in the 2025-26 Serie A season?,2026-04-22 07:34:15.064274+00:00,"[""0.113"", ""0.887""]",,438.86124,2026-05-28
579377,Will Lautaro Martinez be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:09:37.947073+00:00,"[""0.945"", ""0.055""]",19562.248829000007,88.923,2026-05-28
579378,Will Moise Kean be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:01.292683+00:00,"[""0.004"", ""0.996""]",2261.8969440000005,1249.73776,2026-05-28
579379,Will Jonathan David be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:09:52.870800+00:00,"[""0.0015"", ""0.9985""]",2223.475394,1114.42274,2026-05-28
579380,Will Marcus Thuram be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:13.764639+00:00,"[""0.0055"", ""0.9945""]",3040.5703940000003,2093.46416,2026-05-28
579381,Will Ademola Lookman be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:40.883313+00:00,"[""0.0015"", ""0.9985""]",2540.7232000000004,2210.15725,2026-05-28
579382,Will Dusan Vlahovic be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:44.000343+00:00,"[""0.0015"", ""0.9985""]",2122.121946,2121.22343,2026-05-28
579383,Will Santiago Gimenez be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:44.360222+00:00,"[""0.0015"", ""0.9985""]",2563.7688169999997,2021.64251,2026-05-28
579384,Will Artem Dovbyk be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:12.987929+00:00,"[""0.0015"", ""0.9985""]",6870.760053000001,2114.53475,2026-05-28
579385,Will Ciro Immobile be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:33.117785+00:00,"[""0.0015"", ""0.9985""]",2469.0973330000015,2086.90211,2026-05-28
579386,Will Evan Ferguson be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:19.228263+00:00,"[""0.003"", ""0.997""]",5169.409332999997,2253.42119,2026-05-28
579387,Will Lorenzo Lucca be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:24.497875+00:00,"[""0.0035"", ""0.9965""]",1904.5339990000004,2133.46575,2026-05-28
579388,Will Gianluca Scamacca be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:52.193268+00:00,"[""0.0025"", ""0.9975""]",2227.961554,2015.32582,2026-05-28
579389,Will Valentin Castellanos be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:26.150257+00:00,"[""0.0025"", ""0.9975""]",5554.517833000002,2491.88602,2026-05-28
579390,Will Riccardo Orsolini be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:08.009488+00:00,"[""0.0015"", ""0.9985""]",2402.507999,2217.22549,2026-05-28
579391,Will Romelu Lukaku be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:32.296565+00:00,"[""0.0015"", ""0.9985""]",1848.794333,1897.76167,2026-05-28
579392,Will Kenan Yildiz be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:02.821287+00:00,"[""0.0025"", ""0.9975""]",2665.4094040000004,1796.94225,2026-05-28
579393,Will Christian Pulisic be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:24.736153+00:00,"[""0.003"", ""0.997""]",3076.0098009999997,2379.54284,2026-05-28
579394,Will Kevin De Bruyne be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:55.244663+00:00,"[""0.0015"", ""0.9985""]",1997.8604439999995,2235.2708,2026-05-28
579395,Will Assane Diao be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:29.640107+00:00,"[""0.0055"", ""0.9945""]",2008.1968160000006,2127.63881,2026-05-28
579396,Will Mehdi Taremi be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:12:16.621969+00:00,"[""0.0015"", ""0.9985""]",2036.4628329999998,2268.79437,2026-05-28
579397,Will Edin Dzeko be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:14.321293+00:00,"[""0.0025"", ""0.9975""]",4727.878127999999,2109.32664,2026-05-28
579398,Will Paulo Dybala be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:56.537058+00:00,"[""0.004"", ""0.996""]",1689.235553,2015.95254,2026-05-28
579399,Will Francesco Camarda be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:57.191341+00:00,"[""0.0085"", ""0.9915""]",1705.2658219999998,1939.40259,2026-05-28
579400,Will Rafael Leao be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:43.607130+00:00,"[""0.0015"", ""0.9985""]",2528.2033229999993,2281.43602,2026-05-28
579401,Will Andrea Pinamonti be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:09:52.591556+00:00,"[""0.0015"", ""0.9985""]",2146.8457060000005,2254.36795,2026-05-28
579402,Will Santiago Castro be the top goal scorer in the 2025-26 Serie A season?,2026-04-23 16:11:55.507946+00:00,"[""0.0025"", ""0.9975""]",2101.9989640000003,2080.17637,2026-05-28
580081,Will Garrett Nussmeier be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:49.127740+00:00,"[""0.005"", ""0.995""]",24093.765230999998,12491.8115,2026-04-25
580082,Will LaNorris Sellers be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:24.062722+00:00,"[""0.0005"", ""0.9995""]",61214.39117999999,22023.25903,2026-04-25
580083,Will Cade Klubnik be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:46.425856+00:00,"[""0.0005"", ""0.9995""]",46500.11091600001,6890.03192,2026-04-25
580084,Will Arch Manning be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:34.637602+00:00,"[""0.0005"", ""0.9995""]",40856.47998899998,16691.21877,2026-04-25
580085,Will Drew Allar be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:53.493162+00:00,"[""0.0005"", ""0.9995""]",22985.635371,15217.58859,2026-04-25
580086,Will Sam Leavitt be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:28.229978+00:00,"[""0.0005"", ""0.9995""]",29278.258602,17076.56253,2026-04-25
580087,Will Fernando Mendoza be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:00.775365+00:00,"[""0.9965"", ""0.0035""]",67220.49558799989,15179.25236,2026-04-25
580088,Will Peter Woods be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:14.262326+00:00,"[""0.0005"", ""0.9995""]",14060.339750000001,8113.29556,2026-04-25
580089,Will Keldric Faulk be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:04.772497+00:00,"[""0.0005"", ""0.9995""]",17696.489033,9120.92385,2026-04-25
580090,Will T.J. Parker be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:31.963642+00:00,"[""0.001"", ""0.999""]",23896.805063,10026.48251,2026-04-25
580091,Will Kadyn Proctor be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:24.085010+00:00,"[""0.0005"", ""0.9995""]",6189.581183,12230.12759,2026-04-25
580092,Will Carson Beck be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:33.447254+00:00,"[""0.0005"", ""0.9995""]",36304.294832999985,13054.59831,2026-04-25
580093,Will John Mateer be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:26.521589+00:00,"[""0.0005"", ""0.9995""]",12676.390999999998,11166.28335,2026-04-25
580094,Will Spencer Fano be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:37.762876+00:00,"[""0.0005"", ""0.9995""]",72886.53645299995,15503.3402,2026-04-25
580095,Will LT Overton be the first pick of the 2026 NFL Draft?,2026-04-23 16:09:56.206952+00:00,"[""0.0005"", ""0.9995""]",7996.778043000003,11436.72099,2026-04-25
580096,Will Sawyer Robertson be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:21.783318+00:00,"[""0.0005"", ""0.9995""]",5419.812133000002,10232.97144,2026-04-25
580097,Will Caleb Lomu be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:05.614078+00:00,"[""0.0005"", ""0.9995""]",18180.144265999992,14396.73423,2026-04-25
580098,Will Jayden Maiava be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:46.300741+00:00,"[""0.0005"", ""0.9995""]",13238.412166000002,9149.75977,2026-04-25
580099,Will Rueben Bain Jr be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:21.612340+00:00,"[""0.0005"", ""0.9995""]",47218.42885600003,13505.11627,2026-04-25
580100,Will Matayo Uiagalelei be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:10.779477+00:00,"[""0.0005"", ""0.9995""]",4964.433750000002,8355.24358,2026-04-25
580101,Will Miller Moss be the first pick of the 2026 NFL Draft?,2026-04-23 16:09:53.379524+00:00,"[""0.0005"", ""0.9995""]",22698.927266,11664.97416,2026-04-25
580102,Will Francis Mauigoa be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:01.629916+00:00,"[""0.0005"", ""0.9995""]",25240.323907,14124.82666,2026-04-25
580103,Will Caleb Downs be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:16.012489+00:00,"[""0.0005"", ""0.9995""]",17095.954850000002,12740.47118,2026-04-25
580104,Will Kyron Drones be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:08.367187+00:00,"[""0.0005"", ""0.9995""]",12749.352499000002,8741.52058,2026-04-25
580105,Will Jordyn Tyson be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:57.177704+00:00,"[""0.0005"", ""0.9995""]",17330.724950000003,13126.2028,2026-04-25
580106,Will Aidan Chiles be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:34.080701+00:00,"[""0.0005"", ""0.9995""]",18496.4775,8442.75123,2026-04-25
580107,Will Ty Simpson be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:07.852993+00:00,"[""0.0005"", ""0.9995""]",18142.174799000015,12858.2277,2026-04-25
580108,Will Jalon Daniels be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:12.230150+00:00,"[""0.0005"", ""0.9995""]",18167.521666,11670.03858,2026-04-25
580109,Will Nico Iamaleava be the first pick of the 2026 NFL Draft?,2026-04-23 16:09:48.729322+00:00,"[""0.0005"", ""0.9995""]",11971.209924,27271.5346,2026-04-25
580110,Will David Bailey be the first pick of the 2026 NFL Draft?,2026-04-23 16:09:42.308947+00:00,"[""0.0005"", ""0.9995""]",14086.067981000002,6256.27693,2026-04-25
580111,Will Raylen Wilson be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:37.832811+00:00,"[""0.0005"", ""0.9995""]",8321.278266000001,10198.46175,2026-04-25
580112,Will Taylen Green be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:16.155017+00:00,"[""0.0005"", ""0.9995""]",26727.44911,12308.09323,2026-04-25
580113,Will Conner Weigman be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:30.214654+00:00,"[""0.0005"", ""0.9995""]",70775.90726600004,20424.50084,2026-04-25
580115,Will Dante Moore be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:50.113144+00:00,"[""0.0005"", ""0.9995""]",31111.153775999992,12336.26648,2026-04-25
580116,Will Arvell Reese be the first pick of the 2026 NFL Draft?,2026-04-23 16:11:17.970347+00:00,"[""0.0015"", ""0.9985""]",266901.6533450001,20436.86952,2026-04-25
580117,Will Cashius Howell be the first pick of the 2026 NFL Draft?,2026-04-23 16:12:27.530635+00:00,"[""0.0005"", ""0.9995""]",7187.534500000003,8377.12148,2026-04-25
582133,Will Arsenal finish in the top 4 of the EPL 2025–26 standings?,2026-04-21 17:14:01.712396+00:00,"[""0.9985"", ""0.0015""]",47504.91417299998,46024.72753,2026-05-27
582134,Will Liverpool finish in the top 4 of the EPL 2025–26 standings?,2026-04-22 07:25:57.581445+00:00,"[""0.525"", ""0.475""]",97101.52901300004,12870.5047,2026-05-27
582135,Will Manchester City finish in the top 4 of the EPL 2025–26 standings?,2026-04-17 23:10:50.690704+00:00,"[""0.9825"", ""0.0175""]",123824.46908299995,9138.36,2026-05-27
582136,Will Chelsea finish in the top 4 of the EPL 2025–26 standings?,2026-04-21 14:24:51.375819+00:00,"[""0.015"", ""0.985""]",67216.88462400001,8011.6042,2026-05-27
582138,Will Manchester United finish in the top 4 of the EPL 2025–26 standings?,2026-04-21 18:16:56.246857+00:00,"[""0.815"", ""0.185""]",586363.3880380006,19402.4831,2026-05-27
582139,Will Aston Villa finish in the top 4 of the EPL 2025–26 standings?,2026-04-21 14:24:53.207865+00:00,"[""0.631"", ""0.369""]",421658.21669099986,9718.79447,2026-05-27
582142,Will Everton finish in the top 4 of the EPL 2025–26 standings?,2026-04-21 15:17:17.549128+00:00,"[""0.0015"", ""0.9985""]",,565.73583,2026-05-27
582143,Will Brentford finish in the top 4 of the EPL 2025–26 standings?,2026-04-22 07:38:28.706413+00:00,"[""0.019"", ""0.981""]",2288.2040479999996,191.6025,2026-05-27
582144,Will Bournemouth finish in the top 4 of the EPL 2025–26 standings?,2026-04-17 23:11:14.000724+00:00,"[""0.011"", ""0.989""]",,2851.36222,2026-05-27
582145,Will Crystal Palace finish in the top 4 of the EPL 2025–26 standings?,2026-04-17 23:10:50.666389+00:00,"[""0.013"", ""0.987""]",364337.047791,11181.12534,2026-05-27
582146,Will Brighton finish in the top 4 of the EPL 2025–26 standings?,2026-04-22 07:25:00.423829+00:00,"[""0.0065"", ""0.9935""]",36990.06325499999,5143.1613,2026-05-27
582151,Will Fulham finish in the top 4 of the EPL 2025–26 standings?,2026-04-17 23:11:14.057224+00:00,"[""0.0105"", ""0.9895""]",,700.0798,2026-05-27
